"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"North America","NAC","GDP (current US$)","NY.GDP.MKTP.CD","561709101766.99","579908153712.397","621821431851.413","656423043857.531","705902594548.858","766105907215.132","841253319968.936","889980100134.797","972364838305.723","1051437581185.71","1162390252531.34","1265484857179.64","1393669847924.03","1557712605689.43","1706615667484.66","1859930214313.8","2080819971399.59","2294226031499.77","2571748369474.88","2871286313880.83","3132006560316.96","3512307212468.4","3653687745310.43","3972798228302.5","4388826461299.17","4703443637710.51","4960140718455.89","5293026665880.52","5752181996919.95","6214715013545.51","6563915231676.38","6773842982363.04","7120511628335.14","7444185192119.55","7875061155377.42","8256548091834.83","8716657032830.95","9248969299627.47","9708997178738.12","10330289156699.3","11018099079682.8","11344404036719","11718799179188.4","12382259767452.4","13273710802521.9","14234028121475.7","15141925145644.8","15910260777447.9","16229088365546.9","15761284017751.6","16541084496217.8","17276351781101","18029708243766.2","",
"Namibia","NAM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2168627165.41691","1950821648.7275","1803252393.58499","1928911229.22738","1625456905.84067","1355065229.69498","1527331131.24552","1934644161.03208","2128466758.3768","2169538572.69908","2350307670.25736","2492290810.71881","2837643688.65629","2846614324.53643","3251944750.45284","3503088568.36826","3491458687.83628","3635229893.7672","3398703726.78925","3385555872.76121","3908598123.34455","3546795054.15585","3361241961.35377","4931293712.20614","6606970842.65234","7261301442.47414","7978676469.77384","8811608766.89852","8829927125.40153","8859203056.19983","11065912279.3816","12623100410.462","13072278942.987","",
"New Caledonia","NCL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","159594493.548808","164206537.561675","180036768.87301","215507164.034258","263108834.536684","358815681.903216","413634335.270098","505892512.861927","542294864.812429","637400199.110489","816647865.83143","798310509.647433","837616756.533736","846007597.720396","1047225130.24333","1182457142.60648","972563810.230325","904619629.797272","823832940.450511","796018978.471302","854823821.723175","1201262517.87644","1488113532.28584","2072735787.31779","2185072798.33184","2529310103.83608","2653781596.46008","2923764926.39718","3070161471.04451","3038727617.03902","3628440274.67001","3606968433.92682","3291489840.57143","3158806480.26107","3056999988.09146","2682347064.36419","","","","","","","","","","","","","",
"Niger","NER","GDP (current US$)","NY.GDP.MKTP.CD","449526872.712383","485785231.713044","531736599.816457","586294879.504551","582816396.020504","673383510.095222","702296079.776287","665586873.018023","641214226.887484","625867984.443567","649916621.165385","693573704.408339","742779659.566265","946385104.878","1026137112.33736","1048690931.70858","1064517600.18421","1291458043.57749","1774365587.81533","2109277663.26672","2508524715.73836","2170893417.83409","2017612217.74231","1803099561.09443","1461243326.91098","1440581653.25205","1904097000.62257","2233006102.03793","2280356194.21274","2179567110.98786","2480673304.7284","2327986143.14357","2344987607.77592","1606581743.71343","1563207236.89667","1880803264.16098","1987770780.95847","1845599695.91101","2076737446.1998","2018193598.24088","1798374532.94855","1945327545.88815","2170481497.62212","2731416281.32709","3052898685.69525","3405134555.29166","3646727993.03698","4291363546.82479","5403364453.52777","5397121962.02425","5718589550.16349","6411842066.31128","6773185511.26727","",
"Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD","4196174379.57502","4467287731.99387","4909399024.98991","5165590041.59062","5552931029.14443","5874422511.54977","6366792664.14672","5203135937.28125","5200895982.08036","6634187316.25367","12545849083.0183","9181769911.50443","12274416017.7976","15162871287.1287","24846641318.1242","27778934624.6973","36308883248.731","36035407725.3219","36527862208.7133","47259911894.2731","64201788076.6283","61076493506.4935","51397461685.8238","35451565749.2355","28500815241.471","28873977228.1115","20721499308.4371","24093203444.564","23272161396.8853","24231168858.7187","30757075595.3681","27392886872.5547","29300921687.0255","15789003752.7594","18086400535.5777","28546958641.2735","34987951375","35822342617.6978","32004613750","35870792987.9432","46385996027.4279","44138014092.2627","59116868249.8401","67655840108.1547","87845403978.2742","112248324602.677","145429802541.747","166451202370.171","208064724514.151","169481270114.984","366351329633.24","413541535075.22","459615931972.51","",
"Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD","227223322.141537","244144236.65331","269283803.686825","297324163.095513","347119918.158577","564290020.387905","607140010.483016","657140010.7518","692859984.592478","750000002.903011","778569938.850714","828569953.494756","878570045.437846","1092900014.80582","1521400011.51419","1581599958.61092","1836899998.90966","2226999873.71582","2127699978.79397","1567599981.70113","2144300006.19137","2474700227.03085","2454499872.05091","2753100057.78253","3117599872.09613","2683699935.3204","2885799993.92179","3851200117.73784","2630900095.59203","1013199986.94996","1009455501.91378","1488804123.71134","1792800000","1756454281.21082","3863185116.02268","4140469999.31337","4308351905.18394","4389965590.57432","4635267225.97871","4855717872.17377","5107329009.66642","5323146567.74198","5224213018.8925","5322437647.57853","5795568202.50505","6322582497.35619","6786294613.48486","7446636654.71995","8254342299.67401","8156131183.33235","8586295846.08302","9635568028.48791","10507356837.651","",
"Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD","12276734172.0828","13493833739.9949","14647057370.1418","15891241386.291","18699380731.3465","21000586933.2041","22867203317.4022","25087562181.3218","27817605743.2503","31503868835.1853","35352164120.0463","41293859649.1228","50674951936.2812","66940722055.8096","79171243544.5528","93227605437.4346","101713618936.489","118820149052.707","145330006111.224","166428649895.639","180770339170.916","152038329064.735","146800363126.186","142137286696.008","133307005494.505","133245090233.546","186059543083.288","226987597911.227","242608986509.087","239298555544.009","294871112186.857","303365157944.366","336214285714.286","327495253915.52","351190216733.261","418969256107.604","417980392156.863","386533770047.436","402648300377.694","411456424461.965","385074626865.672","400654138702.461","437807265198.57","538312641083.521","609889925685.869","638470626274.685","677691901432.745","782566743038.276","870811147324.862","796333367137.001","777157702271.347","832755438977.414","770060388025.183","",
"High income: nonOECD","NOC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1064962423462.51","1144815531457.88","1181826118750.02","1205566725592.62","1221007592081.9","1250374663927.23","1335888581993.12","1407951742543.48","1478374049650.57","1277361992703.77","1259359152235.06","1438543196168.97","1445093468613.63","1516188005511","1698455553977.74","2043973780033.42","2447742784698.33","2891044685365.12","3444896796699.19","4152379767840.64","3400610431906.84","4026374422453.48","4858077847241.53","5152043407026.61","",
"Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD","5163271598.15702","5632460936.54576","6066976682.67364","6510239502.76489","7159202706.48027","8058681060.159","8696460205.3397","9514496703.39762","10159934136.7838","11063065083.4888","12729703621.7783","14476253915.1632","17219726177.1045","22341912657.3936","26875823600.556","32565956876.9251","35575735361.4955","41069784915.9388","46015298628.4646","52547737998.8547","63714366699.0606","62867322937.5381","61850635264.952","60779973685.6532","61098572566.3175","64257200018.6107","77202861508.9185","92447792207.7922","100057081479.208","100770511984.937","117623688036.168","119657406407.626","128298978196.154","118168337068.832","124519241668.556","148919844677.358","160158299482.154","158223061045.607","151139149911.863","159045286696.071","168288531891.204","170922851073.768","191927027230.141","224880794327.844","260029106207.989","304060069848.661","340041912703.697","393479162081.796","453885460992.908","378849392446.007","421236092715.232","491210714285.714","500029909755.049","",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334421.48977","531959569.277059","574091108.031214","496948970.352531","496098771.753086","735267082.668728","906811947.768912","841974025.374805","772230298.906609","788641968.987654","865975308.641975","882765470.024691","1024098809.67901","972103604.37362","1217953569.69292","1575789286.09763","1452789368.54141","1382400000","1604162505.80275","1851250005.33333","1945916586.66667","2275583317.33333","2395425212.07175","2447174838.56563","2581215829.86404","2619913975.74955","2850780936.93948","2957252078.56053","3487009700.10652","3525228045.68948","3627559252.20577","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007061224.4898","6050875806.66403","6330476434.54937","7273933992.74548","8130258976.02985","9043715355.8881","10325618017.379","12545438605.3959","12854834975.299","16010389261.745","19123129346.3143","18962962962.963","",
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD","5485854791.97096","5670064168.21773","6077496267.76294","6638937283.13963","7274144350.81809","5654463586.00366","5863733230.97616","5961418093.53003","5180597620.64135","5761588761.69421","6469452125.25304","7879284306.98211","9525203022.60574","12739265194.1005","13860693257.0325","12778469708.6063","13515337003.1177","15319844741.7794","18382363597.408","20550720124.2112","23039660509.5541","24181339430.522","23884517581.9374","24037218138.8013","21435165425.6974","24417184618.9258","30304599086.3963","40005040897.5549","44770068057.971","43519867935.1364","45043399187.2348","42303848593.2928","41210013983.4113","46282334826.6136","54765288308.1995","63341854689.1605","69445176841.9592","65443203177.2048","55606924101.2685","58141345788.5723","51981385895.5781","53273715302.1932","65999637537.5819","87418267497.2517","102983802756.303","113834420633.803","110304429415.584","135291901176.471","130672262112.676","118573727125","143246762589.928","162634645669.291","171281095535.208","",
"High income: OECD","OEC","GDP (current US$)","NY.GDP.MKTP.CD","1014158219291.05","1072603104331.7","1158711710737.44","1247262842848.84","1362092045032.59","1478918486015.53","1622722191300.73","1740165259334.67","1883095145856.01","2064431435361.15","2301145629027.42","2552920847431.46","2961638821164.83","3578492582367.86","3994245044093.14","4470019469762.95","4848493159532.86","5480337457686.73","6589216502236.99","7569065301860.24","8376102394396.25","8482078358791.17","8434490625629.64","8753783353195.11","9146282102398.58","9644384879237.06","11762996359731","13583044433011.5","15296501280101.1","15988933374170.8","17928697666593.5","18933223511974.6","20333177487988.7","20500884195596","21973656046199","24279506298146.1","24395720486907","23961002654654.1","24087330268339","25315164443323.8","25757096814683.2","25535448401793.4","26618284985195.5","29870434803390.7","33182110541697.5","34919997468306.9","36748740019478.8","40088037739245.5","42359355806161.6","39862415082811.6","41604179902635","44650914396067.4","44645418317450.5","",
"OECD members","OED","GDP (current US$)","NY.GDP.MKTP.CD","1044147012968.56","1097149385530.39","1185438762882.31","1277483876705.46","1396701939612.64","1516332748772.87","1665329987452.84","1786949754226.85","1935030590069.4","2122118937933.66","2359256258145.18","2614309009545.41","3034220524783.09","3668147587364.17","4111501913909.75","4613832904621.63","5001701545494.78","5635051294428.63","6773480090443.18","7812518828703.02","8662018991263.76","8827161919067.19","8696223867656.44","8985248868063.76","9402328514720.33","9916802555250.12","11991688449483.6","13836286207109.3","15598783006499.6","16348063077038.4","18375104795960.7","19432793337057.1","20893861462297.8","21230875414798.2","22680828554480.5","24841823701072","25024904250303.9","24683599632790.2","24912549042569.5","26199861087513.4","26762227550416.5","26517636208266.3","27667686730133","30979143454667","34451003317877","36383514104298.5","38358423120238.4","41914753972163.8","44342997517243.4","41498955254234.3","43510196416669.7","46723027836599.5","46737402475987","",
